"game_id","player_id","team_id","timeOnIce","assists","goals","pim","shots","saves","powerPlaySaves","shortHandedSaves","evenSaves","shortHandedShotsAgainst","evenShotsAgainst","powerPlayShotsAgainst","decision","savePercentage","powerPlaySavePercentage","evenStrengthSavePercentage"
"2017021127","8476883","14",3600,0,0,0,30,27,7,0,20,0,22,8,"W",90,87.5,90.9090909090909
"2015020447","8468011","23",3442,0,0,0,29,26,1,0,25,0,27,2,"L",89.6551724137931,50,92.5925925925926
"2015020447","8470645","16",3600,0,0,0,30,30,6,0,24,0,24,6,"W",100,100,100
"2016020506","8475311","30",3600,0,0,0,35,31,2,0,29,0,33,2,"W",88.5714285714286,100,87.8787878787879
"2016020506","8468685","3",1495,0,0,0,13,9,0,0,9,0,13,0,"",69.2307692307692,NA,69.2307692307692
"2016020506","8477293","3",2024,0,0,0,7,5,2,0,3,0,4,3,"L",71.4285714285714,66.6666666666667,75
"2015020496","8471403","20",3436,0,0,0,34,31,2,0,29,0,32,2,"L",91.1764705882353,100,90.625
"2015020496","8475852","17",3600,0,0,0,28,26,2,1,23,1,24,3,"W",92.8571428571429,66.6666666666667,95.8333333333333
"2016020002","8474596","19",3600,0,0,0,19,17,7,0,10,0,11,8,"W",89.4736842105263,87.5,90.9090909090909
"2016020002","8470645","16",3473,0,0,0,32,29,10,0,19,0,19,13,"L",90.625,76.9230769230769,100
"2017020832","8477293","53",3767,0,0,0,28,25,1,0,24,0,27,1,"W",89.2857142857143,100,88.8888888888889
"2017020832","8471227","30",3835,0,0,0,40,36,2,0,34,0,38,2,"L",90,100,89.4736842105263
"2015020225","8473503","10",3600,0,0,0,38,36,2,0,34,0,36,2,"W",94.7368421052632,100,94.4444444444444
"2015020225","8474550","25",3521,0,0,0,30,27,0,0,27,0,29,1,"L",90,0,93.1034482758621
"2015020887","8473972","20",3587,0,0,0,33,28,2,1,25,1,28,4,"L",84.8484848484848,50,89.2857142857143
"2015020887","8476434","24",3600,0,0,0,24,22,5,0,17,0,18,6,"W",91.6666666666667,83.3333333333333,94.4444444444444
"2016021052","8475195","7",3872,0,0,0,40,39,0,0,39,0,40,0,"W",97.5,NA,97.5
"2016021052","8473541","24",3900,0,0,0,31,30,3,0,27,0,28,3,"L",96.7741935483871,100,96.4285714285714
"2015020716","8473607","4",3600,0,0,0,17,15,4,0,11,0,13,4,"W",88.2352941176471,100,84.6153846153846
"2015020716","8471306","2",1200,0,0,0,9,7,2,0,5,0,5,4,"",77.7777777777778,50,100
"2015020716","8476444","2",2400,0,0,0,18,15,0,1,14,1,16,1,"L",83.3333333333333,0,87.5
"2016020973","8473461","4",3600,0,0,0,34,31,2,2,27,2,28,4,"W",91.1764705882353,50,96.4285714285714
"2016020973","8475215","7",3578,0,0,0,30,24,7,1,16,1,22,7,"L",80,100,72.7272727272727
"2017021191","8470657","17",3585,0,0,0,32,29,9,3,17,3,19,10,"W",90.625,90,89.4736842105263
"2017021191","8473434","7",1183,0,0,0,12,9,5,0,4,0,7,5,"L",75,100,57.1428571428571
"2017021191","8475215","7",2400,0,0,0,20,17,6,2,9,3,11,6,"",85,100,81.8181818181818
"2017021237","8470093","25",2646,0,0,0,17,17,0,0,17,0,17,0,"W",100,NA,100
"2017021237","8470140","25",954,0,0,0,14,12,1,1,10,1,11,2,"",85.7142857142857,50,90.9090909090909
"2017021237","8474889","28",3532,0,0,0,22,19,1,1,17,1,20,1,"L",86.3636363636364,100,85
"2015020566","8475883","24",3900,0,0,0,25,24,3,0,21,0,22,3,"L",96,100,95.4545454545455
"2015020566","8474593","23",3900,0,0,0,28,27,5,0,22,0,22,6,"W",96.4285714285714,83.3333333333333,100
"2015020715","8471239","1",3576,0,0,0,23,22,1,0,21,0,21,2,"W",95.6521739130435,50,100
"2015020715","8476945","52",3446,0,0,0,16,13,1,0,12,0,14,2,"L",81.25,50,85.7142857142857
"2015021167","8476899","5",3600,0,0,0,24,24,4,0,20,0,20,4,"W",100,100,100
"2015021167","8475234","2",3588,0,0,0,33,28,4,1,23,2,25,6,"L",84.8484848484848,66.6666666666667,92
"2016020181","8468011","23",3469,0,0,0,32,28,5,0,23,0,27,5,"L",87.5,100,85.1851851851852
"2016020181","8470860","2",3590,0,0,0,32,30,1,0,29,0,30,2,"W",93.75,50,96.6666666666667
"2015020224","8471715","52",1794,0,0,0,12,8,2,0,6,1,9,2,"L",66.6666666666667,100,66.6666666666667
"2015020224","8474636","52",1684,0,0,0,16,15,8,0,7,0,8,8,"",93.75,100,87.5
"2015020224","8471227","30",3593,0,0,0,28,25,5,1,19,1,21,6,"W",89.2857142857143,83.3333333333333,90.4761904761905
"2016020969","8470140","25",3600,0,0,0,44,42,14,0,28,0,30,14,"W",95.4545454545455,100,93.3333333333333
"2016020969","8475831","15",1982,0,0,0,10,10,2,0,8,0,8,2,"",100,100,100
"2016020969","8474651","15",1540,0,0,0,11,8,0,0,8,0,11,0,"L",72.7272727272727,NA,72.7272727272727
"2015020182","8470880","19",1023,0,0,0,15,11,0,0,11,0,15,0,"",73.3333333333333,NA,73.3333333333333
"2015020182","8474596","19",2811,0,0,0,28,27,1,0,26,0,26,2,"W",96.4285714285714,50,100
"2015020182","8470645","16",3833,0,0,0,29,23,0,0,23,0,28,1,"L",79.3103448275862,0,82.1428571428571
"2017020777","8474667","13",3600,0,0,0,32,30,4,3,23,4,23,5,"W",93.75,80,100
"2017020777","8473434","7",3580,0,0,0,32,28,5,1,22,1,24,7,"L",87.5,71.4285714285714,91.6666666666667
"2015021048","8473607","4",3582,0,0,0,26,24,2,1,21,2,22,2,"W",92.3076923076923,100,95.4545454545455
"2015021048","8474152","16",3473,0,0,0,29,26,2,2,22,2,24,3,"L",89.6551724137931,66.6666666666667,91.6666666666667
"2016020121","8475831","15",3600,0,0,0,25,23,5,0,18,0,20,5,"W",92,100,90
"2016020121","8474593","23",3589,0,0,0,34,30,2,0,28,0,31,3,"L",88.2352941176471,66.6666666666667,90.3225806451613
"2017021232","8473461","52",3780,0,0,0,40,36,7,0,29,0,32,8,"W",90,87.5,90.625
"2017021232","8471679","8",3766,0,0,0,32,27,2,2,23,2,27,3,"L",84.375,66.6666666666667,85.1851851851852
"2017020742","8471715","3",2569,0,0,0,23,21,4,0,17,1,17,5,"L",91.304347826087,80,100
"2017020742","8468685","3",981,0,0,0,7,4,0,0,4,0,6,1,"",57.1428571428571,0,66.6666666666667
"2017020742","8476434","24",3585,0,0,0,44,41,4,2,35,3,36,5,"W",93.1818181818182,80,97.2222222222222
"2015020068","8470140","25",3600,0,0,0,26,24,0,0,24,0,26,0,"W",92.3076923076923,NA,92.3076923076923
"2015020068","8466141","13",3538,0,0,0,36,33,1,0,32,0,34,2,"L",91.6666666666667,50,94.1176470588235
"2015020542","8471306","2",3600,0,0,0,33,30,5,1,24,1,27,5,"W",90.9090909090909,100,88.8888888888889
"2015020542","8473503","10",1200,0,0,0,6,6,0,0,6,0,6,0,"",100,NA,100
"2015020542","8473541","10",2385,0,0,0,15,9,1,0,8,0,14,1,"L",60,100,57.1428571428571
"2017021183","8475852","4",3640,0,0,0,23,20,1,0,19,0,21,2,"L",86.9565217391304,50,90.4761904761905
"2017021183","8470140","25",3640,0,0,2,33,31,2,0,29,0,31,2,"W",93.9393939393939,100,93.5483870967742
"2016020714","8477225","17",3853,0,0,0,49,45,6,1,38,1,41,7,"L",91.8367346938776,85.7142857142857,92.6829268292683
"2016020714","8471695","6",3853,0,0,0,26,23,0,0,23,0,26,0,"W",88.4615384615385,NA,88.4615384615385
"2017020057","8475215","7",3506,0,0,0,26,23,2,1,20,1,22,3,"L",88.4615384615385,66.6666666666667,90.9090909090909
"2017020057","8474889","28",3600,0,0,0,25,23,6,2,15,2,17,6,"W",92,100,88.2352941176471
"2016020914","8475683","29",3600,0,0,2,30,28,5,0,23,0,25,5,"W",93.3333333333333,100,92
"2016020914","8468685","3",3600,0,0,0,26,21,2,2,17,2,21,3,"L",80.7692307692308,66.6666666666667,80.9523809523809
"2016020245","8471750","14",3600,0,0,0,33,32,8,0,24,0,24,9,"W",96.969696969697,88.8888888888889,100
"2016020245","8475215","7",3589,0,0,0,38,34,5,1,28,1,30,7,"L",89.4736842105263,71.4285714285714,93.3333333333333
"2017021187","8468685","3",3636,0,0,0,33,30,5,1,24,1,27,5,"L",90.9090909090909,100,88.8888888888889
"2017021187","8474651","15",3609,0,0,0,37,35,13,0,22,0,23,14,"W",94.5945945945946,92.8571428571429,95.6521739130435
"2015020500","8474596","19",3521,0,0,0,31,27,3,2,22,3,24,4,"L",87.0967741935484,75,91.6666666666667
"2015020500","8473461","4",3597,0,0,0,29,26,1,1,24,1,26,2,"W",89.6551724137931,50,92.3076923076923
"2015020483","8470645","16",3847,0,0,0,27,25,2,0,23,0,25,2,"W",92.5925925925926,100,92
"2015020483","8473434","7",3900,0,0,0,28,26,2,2,22,2,23,3,"L",92.8571428571429,66.6666666666667,95.6521739130435
"2017020218","8476509","54",3897,0,0,0,25,22,2,1,19,1,21,3,"L",88,66.6666666666667,90.4761904761905
"2017020218","8475883","10",3900,0,0,0,28,25,2,1,22,1,24,3,"W",89.2857142857143,66.6666666666667,91.6666666666667
"2016020287","8471306","2",3900,0,0,0,41,39,1,1,37,1,38,2,"W",95.1219512195122,50,97.3684210526316
"2016020287","8473541","24",3895,0,0,0,35,33,16,0,17,0,18,17,"L",94.2857142857143,94.1176470588235,94.4444444444444
"2015020155","8471774","28",3562,0,0,0,24,20,3,0,17,1,20,3,"L",83.3333333333333,100,85
"2015020155","8474550","25",3600,0,0,0,29,26,3,3,20,4,20,5,"W",89.6551724137931,60,100
"2016020709","8470320","12",3576,0,0,0,25,19,1,1,17,1,22,2,"L",76,50,77.2727272727273
"2016020709","8474651","15",3593,0,0,0,26,25,1,0,24,0,24,2,"W",96.1538461538462,50,100
"2017020536","8474596","19",3600,0,0,0,35,32,4,0,28,0,31,4,"L",91.4285714285714,100,90.3225806451613
"2017020536","8475660","22",3600,0,0,0,36,34,3,2,29,2,31,3,"W",94.4444444444444,100,93.5483870967742
"2016021046","8475852","17",3893,0,0,0,26,22,2,1,19,2,22,2,"W",84.6153846153846,100,86.3636363636364
"2016021046","8469608","53",3900,0,0,0,33,29,7,1,21,1,23,9,"L",87.8787878787879,77.7777777777778,91.304347826087
"2017020865","8475839","14",3511,0,0,0,32,28,5,2,21,2,23,7,"L",87.5,71.4285714285714,91.304347826087
"2017020865","8473434","7",3600,0,0,0,29,26,7,0,19,0,21,8,"W",89.6551724137931,87.5,90.4761904761905
"2015020992","8468011","23",3502,0,0,0,28,24,2,0,22,0,25,3,"L",85.7142857142857,66.6666666666667,88
"2015020992","8471734","26",3600,0,0,0,22,21,8,0,13,0,14,8,"W",95.4545454545455,100,92.8571428571429
"2017020316","8474593","23",3581,0,0,0,38,36,4,1,31,1,33,4,"W",94.7368421052632,100,93.9393939393939
"2017020316","8473607","4",2066,0,0,0,22,18,2,2,14,2,16,4,"L",81.8181818181818,50,87.5
"2017020316","8470880","4",1400,0,0,0,13,13,0,0,13,0,13,0,"",100,NA,100
"2017021264","8471301","16",3600,0,0,0,39,35,5,0,30,1,32,6,"L",89.7435897435898,83.3333333333333,93.75
"2017021264","8476945","52",3600,0,0,0,31,30,1,1,28,1,29,1,"W",96.7741935483871,100,96.551724137931
"2015020994","8470594","5",3524,0,0,0,27,25,5,0,20,0,20,7,"L",92.5925925925926,71.4285714285714,100
"2015020994","8470860","2",3338,0,0,0,32,31,3,0,28,0,29,3,"W",96.875,100,96.551724137931
"2015020994","8471306","2",262,0,0,0,3,3,1,0,2,0,2,1,"",100,100,100
"2017021208","8476914","29",3621,0,0,0,29,24,1,2,21,2,26,1,"L",82.7586206896552,100,80.7692307692308
"2017021208","8477967","23",3681,0,0,0,30,26,0,0,26,0,28,2,"W",86.6666666666667,0,92.8571428571429
"2016020447","8469608","53",3900,0,0,0,46,44,3,1,40,1,41,4,"W",95.6521739130435,75,97.5609756097561
"2016020447","8475883","10",3899,0,0,0,30,28,4,1,23,1,24,5,"L",93.3333333333333,80,95.8333333333333
"2016021201","8471227","30",3600,0,0,0,33,30,5,0,25,0,28,5,"W",90.9090909090909,100,89.2857142857143
"2016021201","8475717","21",3506,0,0,0,28,24,0,2,22,2,26,0,"L",85.7142857142857,NA,84.6153846153846
"2016020131","8471750","14",3600,0,0,0,27,26,8,0,18,0,19,8,"W",96.2962962962963,100,94.7368421052632
"2016020131","8471306","2",814,0,0,0,11,8,3,0,5,0,6,5,"L",72.7272727272727,60,83.3333333333333
"2016020131","8470860","2",2786,0,0,0,25,22,11,2,9,3,11,11,"",88,100,81.8181818181818
"2015020248","8474889","28",3779,0,0,0,31,30,4,0,26,0,27,4,"W",96.7741935483871,100,96.2962962962963
"2015020248","8473434","7",3779,0,0,0,32,30,6,1,23,1,24,7,"L",93.75,85.7142857142857,95.8333333333333
"2016020570","8471679","8",3870,0,0,0,23,22,2,0,20,0,21,2,"W",95.6521739130435,100,95.2380952380952
"2016020570","8471469","18",3870,0,0,0,43,41,6,0,35,0,37,6,"L",95.3488372093023,100,94.5945945945946
"2015020614","8474651","15",3599,0,0,0,26,23,3,2,18,2,21,3,"W",88.4615384615385,100,85.7142857142857
"2015020614","8468685","3",3685,0,0,0,31,27,4,0,23,0,26,5,"L",87.0967741935484,80,88.4615384615385
"2017020827","8479496","20",3600,0,0,0,32,30,1,0,29,0,30,2,"W",93.75,50,96.6666666666667
"2017020827","8476234","1",3527,0,0,0,25,22,0,0,22,0,25,0,"L",88,NA,88
"2017020248","8476945","52",2390,0,0,0,22,17,3,0,14,1,17,4,"L",77.2727272727273,75,82.3529411764706
"2017020248","8473461","52",1200,0,0,0,5,5,0,2,3,2,3,0,"",100,NA,100
"2017020248","8476509","54",3600,0,0,0,29,27,12,0,15,0,16,13,"W",93.1034482758621,92.3076923076923,93.75
"2017020876","8476914","29",3527,0,0,0,27,22,6,1,15,1,20,6,"L",81.4814814814815,100,75
"2017020876","8475883","10",3600,0,0,0,57,54,2,0,52,0,55,2,"W",94.7368421052632,100,94.5454545454545
"2017020838","8471734","26",3600,0,0,0,36,35,2,0,33,0,33,3,"W",97.2222222222222,66.6666666666667,100
"2017020838","8474667","13",3408,0,0,0,26,23,0,2,21,2,24,0,"L",88.4615384615385,NA,87.5
"2015020694","8467950","9",836,0,0,0,7,3,1,0,2,0,4,3,"L",42.8571428571429,33.3333333333333,50
"2015020694","8477202","9",2650,0,0,0,12,11,0,1,10,1,11,0,"",91.6666666666667,NA,90.9090909090909
"2015020694","8471239","1",3600,0,0,0,32,29,4,0,25,0,27,5,"W",90.625,80,92.5925925925926
"2017021238","8467950","9",3600,0,0,0,34,32,2,0,30,0,32,2,"W",94.1176470588235,100,93.75
"2017021238","8473434","7",3514,0,0,0,31,28,3,1,24,1,27,3,"L",90.3225806451613,100,88.8888888888889
"2017021164","8474593","23",3600,0,0,0,31,30,2,0,28,1,28,2,"W",96.7741935483871,100,100
"2017021164","8470140","25",3474,0,0,0,26,23,7,1,15,1,16,9,"L",88.4615384615385,77.7777777777778,93.75
"2015020026","8475234","2",3590,0,0,0,34,30,10,0,20,0,23,11,"L",88.2352941176471,90.9090909090909,86.9565217391304
"2015020026","8474152","16",3578,0,0,0,29,28,1,3,24,4,24,1,"W",96.551724137931,100,100
"2015020319","8473461","4",3555,0,0,0,35,33,3,4,26,5,27,3,"L",94.2857142857143,100,96.2962962962963
"2015020319","8470860","2",3600,0,0,0,18,17,3,1,13,1,13,4,"W",94.4444444444444,75,100
"2016020996","8470645","16",3505,0,0,0,29,25,4,1,20,1,24,4,"L",86.2068965517241,100,83.3333333333333
"2016020996","8470657","17",3596,0,0,0,26,24,3,0,21,0,23,3,"W",92.3076923076923,100,91.304347826087
"2016020482","8477424","18",3600,0,0,0,28,27,3,0,24,0,25,3,"W",96.4285714285714,100,96
"2016020482","8471239","1",3565,0,0,0,32,27,0,0,27,1,30,1,"L",84.375,0,90
"2016021225","8475717","21",3462,0,0,0,27,24,6,0,18,0,21,6,"L",88.8888888888889,100,85.7142857142857
"2016021225","8474596","19",3600,0,0,0,34,32,2,1,29,1,31,2,"W",94.1176470588235,100,93.5483870967742
"2016020437","8475622","19",508,0,0,0,2,2,0,0,2,0,2,0,"",100,NA,100
"2016020437","8474596","19",3031,0,0,0,33,28,4,0,24,0,29,4,"L",84.8484848484848,100,82.7586206896552
"2016020437","8471469","18",3600,0,0,0,26,23,0,0,23,0,25,1,"W",88.4615384615385,0,92
"2017020613","8471469","18",3484,0,0,0,30,28,1,0,27,0,28,2,"L",93.3333333333333,50,96.4285714285714
"2017020613","8470594","54",3592,0,0,0,29,29,4,0,25,0,25,4,"W",100,100,100
"2016020449","8471239","1",3508,0,0,0,30,26,3,3,20,3,23,4,"L",86.6666666666667,75,86.9565217391304
"2016020449","8474596","19",3600,0,0,0,26,24,4,0,20,1,21,4,"W",92.3076923076923,100,95.2380952380952
"2016020808","8474596","19",3620,0,0,0,32,31,1,0,30,0,31,1,"W",96.875,100,96.7741935483871
"2016020808","8475883","10",3614,0,0,0,40,38,1,0,37,0,39,1,"L",95,100,94.8717948717949
"2016021228","8473503","13",3600,0,0,0,38,38,2,0,36,0,36,2,"W",100,100,100
"2016021228","8475831","15",1127,0,0,0,6,5,1,0,4,0,4,2,"",83.3333333333333,50,100
"2016021228","8474651","15",2400,0,0,0,15,14,0,0,14,1,14,0,"L",93.3333333333333,NA,100
"2017020079","8470860","2",3556,0,0,0,27,24,5,0,19,1,20,6,"L",88.8888888888889,83.3333333333333,95
"2017020079","8475311","26",3590,0,0,0,25,23,2,0,21,0,23,2,"W",92,100,91.304347826087
"2017021135","8476434","24",3600,0,0,0,29,29,0,0,29,0,29,0,"W",100,NA,100
"2017021135","8469608","20",2400,0,0,0,11,8,1,0,7,1,9,1,"L",72.7272727272727,100,77.7777777777778
"2017021135","8479496","20",1200,0,0,0,5,4,0,0,4,0,5,0,"",80,NA,80
"2015020153","8473614","23",3592,0,0,0,31,28,4,1,23,1,26,4,"W",90.3225806451613,100,88.4615384615385
"2015020153","8469608","53",266,0,0,0,3,1,0,0,1,0,3,0,"",33.3333333333333,NA,33.3333333333333
"2015020153","8474765","53",3232,0,0,0,19,17,5,0,12,0,13,6,"L",89.4736842105263,83.3333333333333,92.3076923076923
"2017021016","8476903","20",3756,0,0,0,32,28,3,2,23,2,27,3,"L",87.5,100,85.1851851851852
"2017021016","8477465","5",3756,0,0,0,38,35,2,0,33,0,36,2,"W",92.1052631578947,100,91.6666666666667
"2015020411","8471239","1",3900,0,0,0,37,35,12,3,20,3,21,13,"L",94.5945945945946,92.3076923076923,95.2380952380952
"2015020411","8476343","10",3900,0,0,0,27,25,10,0,15,0,15,12,"W",92.5925925925926,83.3333333333333,100
"2017021037","8468685","3",1955,0,0,0,31,27,7,0,20,0,24,7,"L",87.0967741935484,100,83.3333333333333
"2017021037","8480382","3",1529,0,0,0,14,13,0,0,13,0,14,0,"",92.8571428571429,NA,92.8571428571429
"2017021037","8476883","14",3600,0,0,0,30,27,3,0,24,0,27,3,"W",90,100,88.8888888888889
"2017020361","8475660","22",3592,0,0,0,25,23,0,0,23,0,24,1,"W",92,0,95.8333333333333
"2017020361","8471695","6",3515,1,0,0,35,32,4,0,28,0,31,4,"L",91.4285714285714,100,90.3225806451613
"2016020976","8468685","3",3581,0,0,0,45,43,11,2,30,2,31,12,"W",95.5555555555556,91.6666666666667,96.7741935483871
"2016020976","8473499","13",1512,0,0,0,8,8,4,0,4,0,4,4,"",100,100,100
"2016020976","8473503","13",1994,0,0,0,19,15,3,1,11,1,15,3,"L",78.9473684210526,100,73.3333333333333
"2017020291","8475215","7",3600,0,0,0,33,30,9,0,21,0,24,9,"L",90.9090909090909,100,87.5
"2017020291","8470657","17",3575,0,0,0,20,19,1,2,16,2,17,1,"W",95,100,94.1176470588235
"2015020468","8474593","23",3468,0,0,0,31,29,9,0,20,0,22,9,"L",93.5483870967742,100,90.9090909090909
"2015020468","8473461","4",3600,0,0,0,36,36,7,0,29,0,29,7,"W",100,100,100
"2015021005","8475839","53",3702,0,0,0,31,28,7,0,21,0,24,7,"L",90.3225806451613,100,87.5
"2015021005","8474593","23",3701,0,0,0,34,32,0,0,32,0,33,1,"W",94.1176470588235,0,96.969696969697
"2015020459","8471403","20",3673,0,0,0,22,21,2,1,18,1,19,2,"W",95.4545454545455,100,94.7368421052632
"2015020459","8471469","18",3683,0,0,0,21,19,2,0,17,0,19,2,"L",90.4761904761905,100,89.4736842105263
"2016020270","8474152","16",3826,0,0,0,27,24,3,0,21,1,22,4,"W",88.8888888888889,75,95.4545454545455
"2016020270","8474593","23",3844,0,0,0,32,28,3,0,25,0,29,3,"L",87.5,100,86.2068965517241
"2015020073","8475660","22",3600,0,0,0,24,22,5,2,15,2,16,6,"W",91.6666666666667,83.3333333333333,93.75
"2015020073","8473972","20",3600,0,0,0,28,23,5,0,18,0,22,6,"L",82.1428571428571,83.3333333333333,81.8181818181818
"2017021050","8474550","8",3881,0,0,0,34,32,7,0,25,0,26,8,"L",94.1176470588235,87.5,96.1538461538462
"2017021050","8475839","14",3852,0,0,0,29,27,4,1,22,1,23,5,"W",93.1034482758621,80,95.6521739130435
"2017020841","8476899","5",3833,0,0,0,36,33,2,0,31,0,34,2,"L",91.6666666666667,100,91.1764705882353
"2017020841","8470140","25",3900,0,0,0,37,34,5,1,28,2,30,5,"W",91.8918918918919,100,93.3333333333333
"2015020645","8467950","9",3589,0,0,0,38,34,5,1,28,1,31,6,"L",89.4736842105263,83.3333333333333,90.3225806451613
"2015020645","8475883","24",3600,0,0,0,25,24,6,1,17,1,18,6,"W",96,100,94.4444444444444
"2016020259","8470645","16",3600,0,0,0,30,28,5,0,23,0,25,5,"W",93.3333333333333,100,92
"2016020259","8473434","20",3534,0,0,0,24,21,0,2,19,2,21,1,"L",87.5,0,90.4761904761905
"2017020846","8471734","26",2106,0,0,2,14,13,5,0,8,0,8,6,"L",92.8571428571429,83.3333333333333,100
"2017020846","8475311","26",1392,0,0,0,14,11,0,0,11,0,14,0,"",78.5714285714286,NA,78.5714285714286
"2017020846","8476883","14",3600,0,0,0,47,44,9,1,34,1,37,9,"W",93.6170212765958,100,91.8918918918919
"2016020654","8471239","1",3688,0,0,0,22,21,4,1,16,1,17,4,"W",95.4545454545455,100,94.1176470588235
"2016020654","8474593","23",3688,0,0,0,22,20,1,0,19,0,21,1,"L",90.9090909090909,100,90.4761904761905
"2016021086","8475883","10",3600,0,0,0,34,32,1,0,31,0,33,1,"W",94.1176470588235,100,93.9393939393939
"2016021086","8476914","29",3575,0,0,0,31,27,4,0,23,0,26,5,"L",87.0967741935484,80,88.4615384615385
"2015021045","8473523","26",3600,0,0,0,26,24,3,1,20,1,21,4,"W",92.3076923076923,75,95.2380952380952
"2015021045","8474550","25",2333,0,0,0,11,10,1,0,9,0,10,1,"",90.9090909090909,100,90
"2015021045","8470140","25",1267,0,0,0,11,7,0,0,7,0,11,0,"L",63.6363636363636,NA,63.6363636363636
"2017020833","8471750","25",3600,0,0,0,39,37,6,0,31,0,32,7,"W",94.8717948717949,85.7142857142857,96.875
"2017020833","8476341","16",3496,0,0,0,29,26,0,2,24,2,27,0,"L",89.6551724137931,NA,88.8888888888889
"2017020903","8466141","13",3600,0,0,0,33,30,8,2,20,2,21,10,"W",90.9090909090909,80,95.2380952380952
"2017020903","8476903","20",2037,0,0,0,15,13,0,2,11,2,13,0,"",86.6666666666667,NA,84.6153846153846
"2017020903","8479496","20",1563,0,0,0,15,11,2,0,9,0,11,4,"L",73.3333333333333,50,81.8181818181818
"2017020416","8471715","3",3600,0,0,0,44,41,5,0,36,0,38,6,"W",93.1818181818182,83.3333333333333,94.7368421052632
"2017020416","8477465","5",3514,0,0,0,29,25,2,0,23,0,27,2,"L",86.2068965517241,100,85.1851851851852
"2016020893","8471695","6",3570,0,0,0,24,20,4,1,15,1,19,4,"L",83.3333333333333,100,78.9473684210526
"2016020893","8473541","24",3600,0,0,0,29,26,7,0,19,0,22,7,"W",89.6551724137931,100,86.3636363636364
"2016020434","8468011","23",2756,0,0,0,30,24,4,0,20,0,24,6,"",80,66.6666666666667,83.3333333333333
"2016020434","8474593","23",804,0,0,0,5,4,0,0,4,0,5,0,"L",80,NA,80
"2016020434","8468038","12",2076,0,0,0,16,13,5,0,8,0,11,5,"W",81.25,100,72.7272727272727
"2016020434","8470320","12",1524,0,0,0,18,15,0,0,15,0,18,0,"",83.3333333333333,NA,83.3333333333333
"2016021224","8476914","29",3591,0,0,0,32,30,8,0,22,0,24,8,"W",93.75,100,91.6666666666667
"2016021224","8470147","10",3443,0,0,0,32,29,5,1,23,2,25,5,"L",90.625,100,92
"2015020294","8473461","4",3568,0,0,0,31,27,2,0,25,0,29,2,"L",87.0967741935484,100,86.2068965517241
"2015020294","8467950","9",3600,0,0,0,36,36,10,1,25,1,25,10,"W",100,100,100
"2016021066","8470320","12",3638,0,0,0,44,40,3,0,37,0,41,3,"L",90.9090909090909,100,90.2439024390244
"2016021066","8473461","4",3621,0,0,0,22,19,2,0,17,0,19,3,"W",86.3636363636364,66.6666666666667,89.4736842105263
"2016020414","8475717","21",1632,0,0,0,20,16,0,0,16,0,20,0,"L",80,NA,80
"2016020414","8473575","21",1968,0,0,0,16,10,2,0,8,0,13,3,"",62.5,66.6666666666667,61.5384615384615
"2016020414","8471679","8",3600,0,0,0,16,15,1,0,14,0,15,1,"W",93.75,100,93.3333333333333
"2016021090","8475683","29",3888,0,0,0,45,44,5,0,39,0,40,5,"L",97.7777777777778,100,97.5
"2016021090","8474651","15",3900,0,0,0,30,29,1,1,27,1,28,1,"W",96.6666666666667,100,96.4285714285714
"2016020568","8475660","22",3489,0,0,0,35,32,9,1,22,1,23,11,"L",91.4285714285714,81.8181818181818,95.6521739130435
"2016020568","8475683","29",3600,0,0,0,22,21,1,0,20,0,21,1,"W",95.4545454545455,100,95.2380952380952
"2016021171","8475717","21",1411,0,0,0,16,12,0,0,12,0,15,1,"L",75,0,80
"2016021171","8474092","21",2015,0,0,0,12,11,1,0,10,0,11,1,"",91.6666666666667,100,90.9090909090909
"2016021171","8471227","30",3600,0,0,0,32,30,1,1,28,1,30,1,"W",93.75,100,93.3333333333333
"2017020688","8476234","1",3600,0,0,0,26,25,1,2,22,2,23,1,"W",96.1538461538462,100,95.6521739130435
"2017020688","8470860","2",3585,0,0,0,42,38,4,1,33,1,36,5,"L",90.4761904761905,80,91.6666666666667
"2016020408","8475660","22",3898,0,0,0,36,34,12,0,22,0,24,12,"L",94.4444444444444,100,91.6666666666667
"2016020408","8471227","30",3877,0,0,0,27,25,1,0,24,0,25,2,"W",92.5925925925926,50,96
"2017020721","8470880","4",3627,0,0,0,28,27,2,0,25,0,25,3,"W",96.4285714285714,66.6666666666667,100
"2017020721","8474651","15",3627,0,0,0,23,21,5,0,16,0,18,5,"L",91.304347826087,100,88.8888888888889
"2015020791","8475883","24",793,0,0,0,4,4,0,0,4,0,4,0,"",100,NA,100
"2015020791","8476434","24",2807,0,0,0,31,25,3,0,22,0,28,3,"L",80.6451612903226,100,78.5714285714286
"2015020791","8470594","5",3600,0,0,0,38,36,3,0,33,0,35,3,"W",94.7368421052632,100,94.2857142857143
"2016020677","8470140","25",3392,0,0,0,35,33,18,1,14,2,15,18,"L",94.2857142857143,100,93.3333333333333
"2016020677","8471306","2",3600,1,0,0,23,23,4,1,18,1,18,4,"W",100,100,100
"2015020777","8475195","22",1200,0,0,0,13,12,1,0,11,0,12,1,"",92.3076923076923,100,91.6666666666667
"2015020777","8475660","22",2400,0,0,0,23,19,1,2,16,2,19,2,"L",82.6086956521739,50,84.2105263157895
"2015020777","8475681","8",3600,0,0,0,24,23,4,0,19,1,19,4,"W",95.8333333333333,100,100
